Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Total_Passengers_Est,Fatal_Injury_Rate,Serious_Injury_Rate,Severe_Injury_Rate,Is_Destroyed,Make_Model
20060511X00559,Accident,LAX06CA138,2006-03-26,"PASO ROBLES, CA",United States,35.672778,-120.626945,PRB,Paso Robles Municipal Airport,Non-Fatal,Substantial,Airplane,N5906W,PIPER,PA-28-180,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,3.0,VMC,Landing,Probable Cause,29-08-2006,3.0,0.0,0.0,0.0,False,PIPER_PA-28-180
20060412X00433,Accident,ANC06CA040,2006-03-27,"PALMER, AK",United States,61.255278,-148.508333,,,Non-Fatal,Substantial,Airplane,N2947D,CESSNA,170B,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,31-07-2006,1.0,0.0,0.0,0.0,False,CESSNA_170B
20060525X00628,Accident,SEA06CA082,2006-03-28,"AURORA, OR",United States,45.247222,-122.77,KUAO,Aurora State,Non-Fatal,Substantial,Airplane,N20488,CESSNA,172,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,29-08-2006,1.0,0.0,0.0,0.0,False,CESSNA_172
20060508X00523,Accident,ATL06CA056,2006-03-29,"PAGELAND, SC",United States,34.741944,-80.345,KPYG,Pageland Airport,Non-Fatal,Substantial,Airplane,N76688,CESSNA,140,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,31-07-2006,1.0,0.0,0.0,0.0,False,CESSNA_140
20060514X00569,Accident,NYC06CA094,2006-03-30,"HAZLETON, PA",United States,40.986666,-75.995,,,Non-Fatal,Substantial,Airplane,N704MT,CESSNA,150M,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,29-08-2006,1.0,0.0,0.0,0.0,False,CESSNA_150M
20060508X00524,Accident,ATL06CA057,2006-03-30,"NEWNAN, GA",United States,33.311389,-84.769723,KCCO,Newnan Coweta County Airport,Non-Fatal,Substantial,Airplane,N9880V,CESSNA,172M,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,31-07-2006,1.0,0.0,0.0,0.0,False,CESSNA_172M
20060525X00620,Accident,MIA06CA088,2006-03-31,"DAYTONA BEACH, FL",United States,29.18,-81.058056,DAB,Daytona Beach International,Non-Fatal,Substantial,Airplane,N172FL,CESSNA,172N,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,29-08-2006,2.0,0.0,0.0,0.0,False,CESSNA_172N
20060412X00428,Accident,DEN06CA054,2006-03-31,"BENTON, KS",United States,37.7725,-97.810556,1K1,BENTON,Non-Fatal,Substantial,Airplane,N2359J,CESSNA,170B,No,1.0,Reciprocating,Part 91: General Aviation,Positioning,,0.0,0.0,0.0,1.0,VMC,Climb,Probable Cause,31-07-2006,1.0,0.0,0.0,0.0,False,CESSNA_170B
20060511X00558,Accident,LAX06CA136,2006-04-06,"WICKENBURG, AZ",United States,33.968889,-112.798333,E25,Wickenburg Municipal Airport,Non-Fatal,Substantial,Airplane,N84034,CESSNA,172,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,29-08-2006,1.0,0.0,0.0,0.0,False,CESSNA_172
20060601X00662,Accident,MIA06CA083,2006-04-07,"VERO BEACH, FL",United States,27.65,-80.417778,,,Non-Fatal,Substantial,Airplane,N64425,CESSNA,172M,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,3.0,VMC,Go-Around,Probable Cause,03-10-2006,3.0,0.0,0.0,0.0,False,CESSNA_172M
20060509X00529,Accident,DFW06CA096,2006-04-07,"LAKEVIEW, AR",United States,36.348611,-92.556944,K3MO,Gastons Airport,Non-Fatal,Substantial,Airplane,N4316T,PIPER,PA-28-140,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,3.0,0.0,VMC,Takeoff,Probable Cause,29-08-2006,3.0,0.0,0.0,0.0,False,PIPER_PA-28-140
20061004X01456,Accident,LAX06CA272,2006-04-08,"COALINGA, CA",United States,36.247777,-120.2375,308,Harris Ranch,Non-Fatal,Substantial,Airplane,N8068J,PIPER,PA-28-181,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,28-12-2006,1.0,0.0,0.0,0.0,False,PIPER_PA-28-181
20060503X00498,Accident,DFW06CA098,2006-04-09,"DENTON, TX",United States,33.2,-97.2,DTO,Denton Municipal,Non-Fatal,Substantial,Airplane,N358TW,CESSNA,172S,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,29-08-2006,1.0,0.0,0.0,0.0,False,CESSNA_172S
20060620X00772,Accident,CHI06CA144,2006-04-09,"LOGANSPORT, IN",United States,40.711111,-86.374723,GGP,Logansport/Cass County Airport,Non-Fatal,Substantial,Airplane,N793MA,PIPER,PA-28-181,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,29-08-2006,1.0,0.0,0.0,0.0,False,PIPER_PA-28-181
20060421X00470,Accident,CHI06CA107,2006-04-09,"SANDSTONE, MN",United States,46.143889,-93.004722,,,Non-Fatal,Substantial,Airplane,N50970,CESSNA,150,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,31-07-2006,1.0,0.0,0.0,0.0,False,CESSNA_150
20060525X00625,Accident,SEA06CA073,2006-04-10,"HAVRE, MT",United States,48.543055,-109.762222,HVR,Havre City-County Airport,Non-Fatal,Substantial,Airplane,N2831C,CESSNA,170B,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Taxi,Probable Cause,29-08-2006,1.0,0.0,0.0,0.0,False,CESSNA_170B
20060422X00475,Accident,NYC06CA093,2006-04-11,"NORWOOD, MA",United States,42.190277,-71.172778,OWD,Norwood Memorial Airport,Non-Fatal,Substantial,Airplane,N4359D,PIPER,PA-28-161,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,29-08-2006,1.0,0.0,0.0,0.0,False,PIPER_PA-28-161
20060516X00578,Accident,CHI06CA114,2006-04-12,"DRAYTON, ND",United States,48.618334,-97.175834,,,Non-Fatal,Substantial,Airplane,N2555P,PIPER,PA-22-150,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,31-07-2006,1.0,0.0,0.0,0.0,False,PIPER_PA-22-150
20060522X00595,Accident,NYC06CA096,2006-04-15,"HAVERHILL, NH",United States,44.08,-72.008333,,,Non-Fatal,Substantial,Airplane,N82320,AERONCA,7AC,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,29-08-2006,2.0,0.0,0.0,0.0,False,AERONCA_7AC
20060503X00501,Accident,ANC06CA045,2006-04-15,"BIRCHWOOD, AK",United States,61.416389,-149.507222,BCV,Birchwood,Non-Fatal,Substantial,Airplane,N7257D,PIPER,PA-22-150,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,19-03-2009,2.0,0.0,0.0,0.0,False,PIPER_PA-22-150
20060627X00831,Accident,ATL06CA068,2006-04-16,"GAINSVILLE, GA",United States,34.272778,-83.829723,KGVL,GAINESVILLE/LEE GILMER MEMORIA,Non-Fatal,Substantial,Airplane,N21527,CESSNA,172S,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,03-10-2006,1.0,0.0,0.0,0.0,False,CESSNA_172S
20060504X00509,Accident,ANC06CA046,2006-04-17,"TALKEETNA, AK",United States,62.18,-150.033333,CAL,Carls Landing,Non-Fatal,Substantial,Airplane,N6195D,PIPER,PA-18,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,29-08-2006,1.0,0.0,0.0,0.0,False,PIPER_PA-18
20060503X00497,Accident,SEA06CA078,2006-04-18,"SHELTON, WA",United States,47.233611,-123.133333,SHN,Sanderson Field,Non-Fatal,Substantial,Airplane,N2886C,CESSNA,170B,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,29-08-2006,1.0,0.0,0.0,0.0,False,CESSNA_170B
20060515X00573,Accident,LAX06CA143,2006-04-19,"MERCED, CA",United States,37.296666,-120.513889,MCE,Merced Municipal,Non-Fatal,Substantial,Airplane,N757GF,CESSNA,152,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,2.0,VMC,Go-Around,Probable Cause,29-08-2006,2.0,0.0,0.0,0.0,False,CESSNA_152
20060516X00581,Accident,DFW06CA109,2006-04-19,"ROANAKE, TX",United States,32.95,-97.183333,52F,NORTHWEST REGIONAL,Non-Fatal,Substantial,Airplane,N3419V,CESSNA,150M,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,2.0,VMC,Maneuvering,Probable Cause,31-07-2006,2.0,0.0,0.0,0.0,False,CESSNA_150M
20060514X00571,Accident,NYC06CA102,2006-04-23,"JEANNETTE, PA",United States,40.376389,-79.608333,5G8,Greensburg Jeannette Regional,Non-Fatal,Substantial,Airplane,N6775F,PIPER,PA-28-181,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,03-10-2006,2.0,0.0,0.0,0.0,False,PIPER_PA-28-181
20060515X00572,Accident,LAX06CA145,2006-04-23,"REDLANDS, CA",United States,34.085277,-117.146389,L12,Redlands Municipal,Non-Fatal,Substantial,Airplane,N3190A,CESSNA,170B,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,3.0,VMC,Takeoff,Probable Cause,29-08-2006,3.0,0.0,0.0,0.0,False,CESSNA_170B
20060628X00843,Accident,MIA06CA100,2006-04-28,"FORT PIERCE, FL",United States,27.495,-80.368334,FPR,St Lucie County Int'l,Non-Fatal,Substantial,Airplane,N2891C,CESSNA,170B,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,03-10-2006,2.0,0.0,0.0,0.0,False,CESSNA_170B
20060531X00656,Accident,LAX06CA150,2006-04-28,"HONOLULU, HI",United States,21.32,-157.926389,HNL,Honolulu International,Non-Fatal,Substantial,Airplane,N790SP,CESSNA,172S,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,29-08-2006,1.0,0.0,0.0,0.0,False,CESSNA_172S
20060602X00678,Accident,SEA06CA098,2006-04-30,"BILLINGS, MT",United States,45.807778,-108.542777,BIL,Billings Logan International,Non-Fatal,Substantial,Airplane,N739AJ,CESSNA,172N,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,29-08-2006,2.0,0.0,0.0,0.0,False,CESSNA_172N
20060531X00651,Accident,LAX06CA157,2006-04-30,"BIG BEAR, CA",United States,34.263611,-116.854444,L35,Big Bear,Non-Fatal,Substantial,Airplane,N534SP,CESSNA,172S,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,29-08-2006,2.0,0.0,0.0,0.0,False,CESSNA_172S
20060628X00842,Accident,MIA06CA101,2006-05-01,"MIAMI, FL",United States,25.658333,-80.443056,KTMB,Kendall-Tamiami Executive,Non-Fatal,Substantial,Airplane,N738DW,CESSNA,172N,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,03-10-2006,1.0,0.0,0.0,0.0,False,CESSNA_172N
20060531X00652,Accident,LAX06CA159,2006-05-03,"COLUMBIA, CA",United States,38.030278,-120.414444,O22,Columbia Airport,Non-Fatal,Substantial,Airplane,N441MA,PIPER,PA-28-181,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,1.0,0.0,VMC,Landing,Probable Cause,29-08-2006,1.0,0.0,0.0,0.0,False,PIPER_PA-28-181
20060601X00660,Accident,DEN06CA071,2006-05-03,"RANGELY, CO",United States,40.093889,-108.762778,4V0,RANGELY,Non-Fatal,Substantial,Airplane,N6946B,PIPER,PA-22-150,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,29-08-2006,2.0,0.0,0.0,0.0,False,PIPER_PA-22-150
20060721X00982,Accident,NYC06CA108,2006-05-05,"CHESTER, CT",United States,41.383889,-72.505833,,,Non-Fatal,Substantial,Airplane,N4814J,PIPER,PA-28-180,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,3.0,0.0,VMC,Takeoff,Probable Cause,03-10-2006,3.0,0.0,0.0,0.0,False,PIPER_PA-28-180
20060608X00722,Accident,NYC06CA109,2006-05-06,"SHAMOKIN, PA",United States,40.836666,-76.552222,N79,Northumberland,Non-Fatal,Substantial,Airplane,N4732Q,CESSNA,152,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,1.0,0.0,0.0,VMC,Landing,Probable Cause,29-08-2006,1.0,0.0,1.0,1.0,False,CESSNA_152
20060601X00661,Accident,DEN06CA073,2006-05-07,"CODY, WY",United States,44.52,-109.023611,,,Non-Fatal,Substantial,Airplane,N6083A,PIPER,PA-18-150,No,1.0,Reciprocating,Part 91: General Aviation,Business,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,29-08-2006,1.0,0.0,0.0,0.0,False,PIPER_PA-18-150
20060607X00701,Accident,CHI06CA134,2006-05-07,"GRAYSLAKE, IL",United States,42.324723,-88.074167,C81,Cambell Airport,Non-Fatal,Substantial,Airplane,N2378U,PIPER,PA-28-161,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,29-08-2006,2.0,0.0,0.0,0.0,False,PIPER_PA-28-161
20060621X00787,Accident,ANC06CA050,2006-05-07,"CHICKALOON, AK",United States,61.811944,-147.506944,PASP,Sheep Mountain,Non-Fatal,Substantial,Airplane,N2396D,CESSNA,170B,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,03-10-2006,2.0,0.0,0.0,0.0,False,CESSNA_170B
20060531X00653,Accident,LAX06CA165,2006-05-07,"Green Valley, AZ",United States,31.908333,-111.122223,14AZ,Ruby Star,Non-Fatal,Destroyed,Airplane,N66705,CESSNA,150M,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,2.0,0.0,VMC,Go-Around,Probable Cause,29-08-2006,2.0,0.0,0.0,0.0,True,CESSNA_150M
20060522X00597,Accident,DFW06CA120,2006-05-08,"LEVELLAND, TX",United States,33.5525,-102.3725,,,Non-Fatal,Substantial,Airplane,N10964,CESSNA,150L,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,1.0,0.0,VMC,Landing,Probable Cause,31-07-2006,1.0,0.0,0.0,0.0,False,CESSNA_150L
20060607X00708,Accident,DEN06CA074,2006-05-08,"FORT BRIDGER, WY",United States,41.516111,-110.407778,FBR,FORT BRIDGER,Non-Fatal,Substantial,Airplane,N759EF,CESSNA,182Q,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,29-08-2006,1.0,0.0,0.0,0.0,False,CESSNA_182Q
20060621X00786,Accident,ANC06CA052,2006-05-10,"ILIAMNA, AK",United States,55.359167,-154.117223,,,Non-Fatal,Substantial,Airplane,N723C,PIPER,PA-18,No,1.0,Reciprocating,Part 91: General Aviation,Business,,0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,03-10-2006,2.0,0.0,0.0,0.0,False,PIPER_PA-18
20060612X00730,Accident,CHI06CA129,2006-05-11,"DONGOLA, IL",United States,37.425,-89.036666,,,Non-Fatal,Substantial,Airplane,N8585Y,PIPER,PA-30,No,2.0,Reciprocating,Part 91: General Aviation,Business,,0.0,0.0,0.0,3.0,VMC,Landing,Probable Cause,29-08-2006,3.0,0.0,0.0,0.0,False,PIPER_PA-30
20060606X00687,Accident,NYC06CA116,2006-05-14,"LOUISVILLE, KY",United States,38.227778,-85.663611,LOU,Bowman Field,Non-Fatal,Substantial,Airplane,N642KM,CESSNA,172S,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,29-08-2006,1.0,0.0,0.0,0.0,False,CESSNA_172S
20060601X00663,Accident,DFW06CA126,2006-05-14,"PARIS, TX",United States,33.638889,-95.4625,,,Non-Fatal,Substantial,Airplane,N98829,PIPER,J3C-65,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,1.0,1.0,VMC,Cruise,Probable Cause,29-08-2006,2.0,0.0,0.0,0.0,False,PIPER_J3C-65
20060628X00844,Accident,MIA06CA111,2006-05-16,"ORMOND BEACH, FL",United States,29.311389,-81.113889,KOMN,Ormond Beach,Non-Fatal,Substantial,Airplane,N8149Q,PIPER,PA-28-161,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,03-10-2006,1.0,0.0,0.0,0.0,False,PIPER_PA-28-161
20060609X00728,Accident,SEA06CA099,2006-05-17,"KLAMATH FALLS, OR",United States,42.160278,-121.716667,LMT,KLAMATH FALLS INTERNATIONAL,Non-Fatal,Substantial,Airplane,N69183,CESSNA,152,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,1.0,0.0,VMC,Descent,Probable Cause,29-08-2006,1.0,0.0,0.0,0.0,False,CESSNA_152
20060707X00899,Accident,LAX06CA177,2006-05-18,"TUCSON, AZ",United States,32.157777,-111.188889,RYN,Ryan Field,Non-Fatal,Substantial,Airplane,N63149,CESSNA,150M,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,03-10-2006,2.0,0.0,0.0,0.0,False,CESSNA_150M
20060803X01084,Accident,LAX06CA174,2006-05-18,"MADERA, CA",United States,36.986389,-120.112778,MAE,Madera Municipal,Non-Fatal,Substantial,Airplane,N3544Z,CESSNA,172S,No,1.0,Reciprocating,Part 91: General Aviation,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,31-10-2006,1.0,0.0,0.0,0.0,False,CESSNA_172S
20060816X01181,Accident,LAX06CA176,2006-05-19,"CARSON CITY, NV",United States,39.333333,-119.75,,,Non-Fatal,Substantial,Airplane,N7857P,PIPER,PA-24-250,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,20-12-2007,1.0,0.0,0.0,0.0,False,PIPER_PA-24-250
20060616X00751,Accident,SEA06CA103,2006-05-20,"HAMILTON, MT",United States,46.254444,-114.125556,6S5,Ravalli County Airport,Non-Fatal,Substantial,Airplane,N12808,CESSNA,172M,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,4.0,VMC,Landing,Probable Cause,03-10-2006,4.0,0.0,0.0,0.0,False,CESSNA_172M
20060620X00778,Accident,LAX06CA179,2006-05-20,"COLUMBIA, CA",United States,38.030556,-120.414444,O22,Columbia Airport,Non-Fatal,Substantial,Airplane,N5468E,CESSNA,A185F,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,29-08-2006,2.0,0.0,0.0,0.0,False,CESSNA_A185F
20060724X00993,Accident,DFW06CA132,2006-05-20,"MARIETTA, OK",United States,33.891666,-97.168334,T40,MCGEHEE CATFISH RESTAURANT,Non-Fatal,Substantial,Airplane,N9419C,PIPER,PA-28-161,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,2.0,2.0,VMC,Takeoff,Probable Cause,03-10-2006,4.0,0.0,0.0,0.0,False,PIPER_PA-28-161
20060607X00704,Accident,DFW06CA131,2006-05-20,"ARDMORE, OK",United States,34.146944,-97.1225,,,Non-Fatal,Substantial,Airplane,N714BL,CESSNA,150M,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,29-08-2006,1.0,0.0,0.0,0.0,False,CESSNA_150M
20060621X00784,Accident,SEA06CA106,2006-05-21,"WEST GLACIER, MT",United States,48.4575,-113.990277,NONE,McClure Airstrip,Non-Fatal,Substantial,Airplane,N3477C,CESSNA,170B,No,1.0,Reciprocating,Part 91: General Aviation,Personal,,0.0,0.0,0.0,3.0,VMC,Takeoff,Probable Cause,03-10-2006,3.0,0.0,0.0,0.0,False,CESSNA_170B
20060705X00862,Accident,DFW06CA134,2006-05-21,"WESLACO, TX",United States,,-97.977223,T65,Mid Valley Airport,Non-Fatal,Substantial,Airplane,N731RR,CESSNA,P210N,No,1.0,Reciprocating,Part 91: General Aviation,Ferry,,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,03-10-2006,1.0,0.0,0.0,0.0,False,CESSNA_P210N
